,Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
22873,543615,SRSOLTD,Silicon Rental Solutions Ltd,23 Sep 2024,Final Dividend - Rs. - 1.0000,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
22874,513262,SSWL,Steel Strips Wheels Ltd,23 Sep 2024,Final Dividend - Rs. - 1.0000,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
22875,512381,STARTECK,Starteck Finance Ltd,23 Sep 2024,Final Dividend - Rs. - 0.2500,23 Sep 2024,-,-,23 Sep 2024,23 Sep 2024,-
22876,540738,STL,Shreeji Translogistics Ltd,23 Sep 2024,Final Dividend - Rs. - 0.1000,23 Sep 2024,-,-,23 Sep 2024,23 Sep 2024,-
22877,512179,SUNTECK,Sunteck Realty Ltd,23 Sep 2024,Final Dividend - Rs. - 1.5000,23 Sep 2024,-,-,23 Sep 2024,23 Sep 2024,-
22878,543373,SVRL,Shri Venkatesh Refineries Ltd,23 Sep 2024,Final Dividend - Rs. - 1.0000,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
22879,538987,TALBROSENG,Talbros Engineering Ltd,23 Sep 2024,Final Dividend - Rs. - 2.5000,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
22880,524717,TITANBIO,Titan Biotech Ltd,23 Sep 2024,Dividend - Rs. - 2.0000,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
22881,533056,VEDAVAAG,VEDAVAAG Systems Ltd,23 Sep 2024,Final Dividend - Rs. - 0.7500,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
22882,530477,VIKRAMTH,Vikram Thermo India Ltd,23 Sep 2024,Final Dividend - Rs. - 0.7500,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
22883,530627,VIPULORG,Vipul Organics Ltd,23 Sep 2024,Final Dividend - Rs. - 1.0000,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
22884,512064,VISVEN,Vishvprabha Ventures Ltd,23 Sep 2024,Dividend - Rs. - 0.5000,23 Sep 2024,-,-,-,-,-
22885,538634,VRL,Vasundhara Rasayans Ltd,23 Sep 2024,Final Dividend - Rs. - 2.0000,-,24 Sep 2024,30 Sep 2024,23 Sep 2024,24 Sep 2024,-
22886,503641,ZODIACVEN,Zodiac Ventures Ltd,23 Sep 2024,Final Dividend - Rs. - 0.2500,23 Sep 2024,-,-,23 Sep 2024,23 Sep 2024,-
22887,540956,BHATIA,Bhatia Communications & Retail (India) Ltd,24 Sep 2024,Final Dividend - Rs. - 0.0100,24 Sep 2024,-,-,23 Sep 2024,24 Sep 2024,-
22888,544185,ADTECH ,Adtech Systems Ltd,25 Sep 2024,Dividend - Rs. - 1.0000,-,26 Sep 2024,30 Sep 2024,26 Sep 2024,26 Sep 2024,-
22889,500490,BAJAJHLDNG,Bajaj Holdings & Investment Ltd,25 Sep 2024,Interim Dividend - Rs. - 65.0000,25 Sep 2024,-,-,25 Sep 2024,25 Sep 2024,-
22890,500266,MAHSCOOTER,Maharashtra Scooters Ltd,25 Sep 2024,Interim Dividend - Rs. - 110.0000,25 Sep 2024,-,-,25 Sep 2024,25 Sep 2024,-
22891,522091,UVDRHOR,United Van Der Horst Ltd,27 Sep 2024,Final Dividend - Rs. - 0.5000,28 Sep 2024,-,-,27 Sep 2024,27 Sep 2024,-
22892,538382,WESTLEIRES,West Leisure Resorts Ltd,27 Sep 2024,Final Dividend - Rs. - 0.1000,28 Sep 2024,-,-,-,-,-
22893,523031,ADSDIAG,A D S Diagnostics Ltd,30 Sep 2024,Final Dividend - Rs. - 1.2000,30 Sep 2024,-,-,30 Sep 2024,30 Sep 2024,-
22894,532268,ACCELYA,Accelya Solutions India Ltd,04 Oct 2024,Final Dividend - Rs. - 40.0000,04 Oct 2024,-,-,04 Oct 2024,04 Oct 2024,-
22895,542323,KPIGREEN,KPI Green Energy Ltd,04 Oct 2024,Final Dividend - Rs. - 0.2000,04 Oct 2024,-,-,04 Oct 2024,04 Oct 2024,-
22896,533272,JWL,Jupiter Wagons Ltd,07 Oct 2024,Interim Dividend - Rs. - 1.0000,07 Oct 2024,-,-,07 Oct 2024,07 Oct 2024,-
22897,539686,KPEL,K.P. Energy Ltd,07 Oct 2024,Final Dividend - Rs. - 0.1000,07 Oct 2024,-,-,07 Oct 2024,07 Oct 2024,-
22898,531771,SHRADDHA,Shraddha Prime Projects Ltd,09 Oct 2024,Interim Dividend - Rs. - 0.2000,09 Oct 2024,-,-,09 Oct 2024,09 Oct 2024,-
22899,539607,BLUECLOUDS,Blue Cloud Softech Solutions Ltd,11 Oct 2024,Final Dividend - Rs. - 0.0200,11 Oct 2024,-,-,11 Oct 2024,11 Oct 2024,-
22900,532541,COFORGE,Coforge Ltd,11 Oct 2024,Interim Dividend - Rs. - 19.0000,12 Oct 2024,-,-,11 Oct 2024,11 Oct 2024,-
22901,530367,NRBBEARING,NRB Bearings Ltd,16 Oct 2024,Interim Dividend - Rs. - 2.5000,16 Oct 2024,-,-,16 Oct 2024,16 Oct 2024,-
22902,531910,MADHUVEER,Madhuveer Com 18 Network Ltd,17 Oct 2024,Dividend - Rs. - 0.0500,-,18 Oct 2024,24 Oct 2024,18 Oct 2024,18 Oct 2024,-
22903,543415,ANANDRATHI,Anand Rathi Wealth Ltd,18 Oct 2024,Interim Dividend - Rs. - 7.0000,18 Oct 2024,-,-,18 Oct 2024,18 Oct 2024,-
22904,532540,TCS,Tata Consultancy Services Ltd,18 Oct 2024,Interim Dividend - Rs. - 10.0000,18 Oct 2024,-,-,18 Oct 2024,18 Oct 2024,-
22905,544167,JNKINDIA,JNK India Ltd,21 Oct 2024,Final Dividend - Rs. - 0.3000,-,22 Oct 2024,28 Oct 2024,22 Oct 2024,22 Oct 2024,-
22906,544140,GOPAL,Gopal Snacks Ltd,22 Oct 2024,Interim Dividend - Rs. - 1.0000,22 Oct 2024,-,-,22 Oct 2024,22 Oct 2024,-
22907,532281,HCLTECH,HCL Technologies Ltd,22 Oct 2024,Interim Dividend - Rs. - 12.0000,22 Oct 2024,-,-,22 Oct 2024,22 Oct 2024,-
22908,534732,CASPIAN,Caspian Corporate Services Ltd,23 Oct 2024,Final Dividend - Rs. - 0.0500,23 Oct 2024,-,-,23 Oct 2024,23 Oct 2024,-
22909,532375,TIPSMUSIC,Tips Music Ltd,24 Oct 2024,Interim Dividend - Rs. - 2.0000,24 Oct 2024,-,-,24 Oct 2024,24 Oct 2024,-
22910,532749,ALLCARGO,Allcargo Logistics Ltd,25 Oct 2024,Interim Dividend - Rs. - 1.1000,26 Oct 2024,-,-,25 Oct 2024,25 Oct 2024,-
22911,542216,DALBHARAT,Dalmia Bharat Ltd,25 Oct 2024,Interim Dividend - Rs. - 4.0000,26 Oct 2024,-,-,25 Oct 2024,25 Oct 2024,-
22912,533151,DBCORP,D. B. Corp Ltd,25 Oct 2024,Interim Dividend - Rs. - 5.0000,25 Oct 2024,-,-,25 Oct 2024,25 Oct 2024,-
22913,540005,LTIM,LTIMindtree Ltd,25 Oct 2024,Interim Dividend - Rs. - 20.0000,25 Oct 2024,-,-,25 Oct 2024,25 Oct 2024,-
22914,540115,LTTS,L&T Technology Services Ltd,25 Oct 2024,Interim Dividend - Rs. - 17.0000,25 Oct 2024,-,-,25 Oct 2024,25 Oct 2024,-
22915,505700,ELECON,Elecon Engineering Company Ltd,28 Oct 2024,Interim Dividend - Rs. - 0.5000,28 Oct 2024,-,-,28 Oct 2024,28 Oct 2024,-
22916,540716,ICICIGI,ICICI Lombard General Insurance Company Ltd,28 Oct 2024,Interim Dividend - Rs. - 5.5000,28 Oct 2024,-,-,28 Oct 2024,28 Oct 2024,-
22917,543599,KSOLVES,Ksolves India Ltd,28 Oct 2024,Interim Dividend - Rs. - 8.0000,28 Oct 2024,-,-,28 Oct 2024,28 Oct 2024,-
22918,500209,INFY,Infosys Ltd,29 Oct 2024,Interim Dividend - Rs. - 21.0000,29 Oct 2024,-,-,29 Oct 2024,29 Oct 2024,-
22919,543228,ROUTE,Route Mobile Ltd,29 Oct 2024,Interim Dividend - Rs. - 6.0000,29 Oct 2024,-,-,29 Oct 2024,29 Oct 2024,-
22920,500092,CRISIL,CRISIL Ltd,30 Oct 2024,Interim Dividend - Rs. - 15.0000,30 Oct 2024,-,-,30 Oct 2024,30 Oct 2024,-
22921,505714,GABRIEL,Gabriel India Ltd,30 Oct 2024,Interim Dividend - Rs. - 1.7500,30 Oct 2024,-,-,30 Oct 2024,30 Oct 2024,-
22922,543237,MAZDOCK,Mazagon Dock Shipbuilders Ltd,30 Oct 2024,Interim Dividend - Rs. - 23.1900,30 Oct 2024,-,-,30 Oct 2024,30 Oct 2024,-
22923,509930,SUPREMEIND,Supreme Industries Ltd,30 Oct 2024,Interim Dividend - Rs. - 10.0000,30 Oct 2024,-,-,30 Oct 2024,30 Oct 2024,-
22924,502355,BALKRISIND,Balkrishna Industries Ltd,31 Oct 2024,Interim Dividend - Rs. - 4.0000,02 Nov 2024,-,-,01 Nov 2024,01 Nov 2024,-
22925,500052,BEPL,Bhansali Engineering Polymers Ltd,31 Oct 2024,Interim Dividend - Rs. - 1.0000,31 Oct 2024,-,-,31 Oct 2024,31 Oct 2024,-
22926,532400,BSOFT,Birlasoft Ltd,31 Oct 2024,Interim Dividend - Rs. - 2.5000,31 Oct 2024,-,-,31 Oct 2024,31 Oct 2024,-
22927,531119,CEENIK,Ceenik Exports India Ltd,31 Oct 2024,Interim Dividend - Rs. - 15.0000,31 Oct 2024,-,-,31 Oct 2024,31 Oct 2024,-
22928,543306,DODLA,Dodla Dairy Ltd,31 Oct 2024,Interim Dividend - Rs. - 3.0000,31 Oct 2024,-,-,31 Oct 2024,31 Oct 2024,-
22929,532424,GODREJCP,Godrej Consumer Products Ltd,31 Oct 2024,Interim Dividend - Rs. - 5.0000,01 Nov 2024,-,-,01 Nov 2024,01 Nov 2024,-
22930,536073,JULIEN,Julien Agro Infratech Ltd,31 Oct 2024,Interim Dividend - Rs. - 0.0500,01 Nov 2024,-,-,01 Nov 2024,01 Nov 2024,-
22931,532555,NTPC,NTPC Ltd,31 Oct 2024,Interim Dividend - Rs. - 2.5000,02 Nov 2024,-,-,01 Nov 2024,01 Nov 2024,-
22932,532527,RKFORGE,Ramkrishna Forgings Ltd,31 Oct 2024,Interim Dividend - Rs. - 1.0000,02 Nov 2024,-,-,01 Nov 2024,01 Nov 2024,-
22933,543981,RRKABEL,R R Kabel Ltd,31 Oct 2024,Interim Dividend - Rs. - 2.5000,01 Nov 2024,-,-,01 Nov 2024,01 Nov 2024,-
22934,500405,SPLPETRO,Supreme Petrochem Ltd,31 Oct 2024,Interim Dividend - Rs. - 2.5000,01 Nov 2024,-,-,01 Nov 2024,01 Nov 2024,-
22935,532349,TCI,Transport Corporation of India Ltd,31 Oct 2024,Interim Dividend - Rs. - 3.5000,01 Nov 2024,-,-,01 Nov 2024,01 Nov 2024,-
22936,532755,TECHM,Tech Mahindra Ltd,31 Oct 2024,Interim Dividend - Rs. - 15.0000,01 Nov 2024,-,-,01 Nov 2024,01 Nov 2024,-
22937,500830,COLPAL,Colgate Palmolive (India) Ltd,04 Nov 2024,Interim Dividend - Rs. - 24.0000,04 Nov 2024,-,-,04 Nov 2024,04 Nov 2024,-
22938,500233,KAJARIACER,Kajaria Ceramics Ltd,04 Nov 2024,Interim Dividend - Rs. - 5.0000,04 Nov 2024,-,-,04 Nov 2024,04 Nov 2024,-
22939,544262,MANBA,Manba Finance Ltd,04 Nov 2024,Interim Dividend - Rs. - 0.2500,04 Nov 2024,-,-,04 Nov 2024,04 Nov 2024,-
22940,533273,OBEROIRLTY,Oberoi Realty Ltd,04 Nov 2024,Interim Dividend - Rs. - 2.0000,04 Nov 2024,-,-,04 Nov 2024,04 Nov 2024,-
22941,500368,PATANJALI,Patanjali Foods Ltd,04 Nov 2024,Interim Dividend - Rs. - 8.0000,04 Nov 2024,-,-,04 Nov 2024,04 Nov 2024,-
22942,534804,CARERATING,CARE Ratings Ltd,05 Nov 2024,Interim Dividend - Rs. - 7.0000,05 Nov 2024,-,-,05 Nov 2024,05 Nov 2024,-
22943,533278,COALINDIA,Coal India Ltd,05 Nov 2024,Interim Dividend - Rs. - 15.7500,05 Nov 2024,-,-,05 Nov 2024,05 Nov 2024,-
22944,539524,LALPATHLAB,Dr. Lal PathLabs Ltd,05 Nov 2024,Interim Dividend - Rs. - 6.0000,05 Nov 2024,-,-,05 Nov 2024,05 Nov 2024,-
22945,532663,SASKEN,Sasken Technologies Ltd,05 Nov 2024,Interim Dividend - Rs. - 12.0000,05 Nov 2024,-,-,05 Nov 2024,05 Nov 2024,-
22946,519183,ADFFOODS,Adf Foods Ltd,06 Nov 2024,Interim Dividend - Rs. - 0.6000,06 Nov 2024,-,-,06 Nov 2024,06 Nov 2024,-
22947,532331,AJANTPHARM,Ajanta Pharma Ltd,06 Nov 2024,Interim Dividend - Rs. - 28.0000,06 Nov 2024,-,-,06 Nov 2024,06 Nov 2024,-
22948,532633,ALLDIGI,Alldigi Tech Ltd,06 Nov 2024,Interim Dividend - Rs. - 30.0000,06 Nov 2024,-,-,06 Nov 2024,06 Nov 2024,-
22949,532175,CYIENT,Cyient Ltd,06 Nov 2024,Interim Dividend - Rs. - 12.0000,06 Nov 2024,-,-,06 Nov 2024,06 Nov 2024,-
22950,500696,HINDUNILVR,Hindustan Unilever Ltd,06 Nov 2024,Special Dividend - Rs. - 10.0000,06 Nov 2024,-,-,06 Nov 2024,06 Nov 2024,-
22951,500696,HINDUNILVR,Hindustan Unilever Ltd,06 Nov 2024,Interim Dividend - Rs. - 19.0000,06 Nov 2024,-,-,06 Nov 2024,06 Nov 2024,-
22952,540222,LAURUSLABS,Laurus Labs Ltd,06 Nov 2024,Interim Dividend - Rs. - 0.4000,06 Nov 2024,-,-,06 Nov 2024,06 Nov 2024,-
22953,532783,LTFOODS,LT Foods Ltd,06 Nov 2024,Interim Dividend - Rs. - 0.5000,06 Nov 2024,-,-,06 Nov 2024,06 Nov 2024,-
22954,540767,NAM-INDIA,Nippon Life India Asset Management Ltd,06 Nov 2024,Interim Dividend - Rs. - 8.0000,06 Nov 2024,-,-,06 Nov 2024,06 Nov 2024,-
22955,543265,RAILTEL,RailTel Corporation of India Ltd,06 Nov 2024,Interim Dividend - Rs. - 1.0000,06 Nov 2024,-,-,06 Nov 2024,06 Nov 2024,-
22956,503811,SIYSIL,Siyaram Silk Mills Ltd,06 Nov 2024,Interim Dividend - Rs. - 4.0000,06 Nov 2024,-,-,06 Nov 2024,06 Nov 2024,-
22957,500660,GLAXO,GlaxoSmithKline Pharmaceuticals Ltd,07 Nov 2024,Interim Dividend - Rs. - 12.0000,07 Nov 2024,-,-,07 Nov 2024,07 Nov 2024,-
22958,532504,NAVINFLUOR,Navin Fluorine International Ltd,07 Nov 2024,Interim Dividend - Rs. - 5.0000,07 Nov 2024,-,-,07 Nov 2024,07 Nov 2024,-
22959,543988,NUVAMA,Nuvama Wealth Management Ltd,07 Nov 2024,Interim Dividend - Rs. - 63.0000,07 Nov 2024,-,-,07 Nov 2024,07 Nov 2024,-
22960,540725,SHAREINDIA,Share India Securities Ltd,07 Nov 2024,Interim Dividend - Rs. - 0.5000,07 Nov 2024,-,-,07 Nov 2024,07 Nov 2024,-
22961,511218,SHRIRAMFIN,Shriram Finance Ltd,07 Nov 2024,Interim Dividend - Rs. - 22.0000,07 Nov 2024,-,-,07 Nov 2024,07 Nov 2024,-
22962,517385,SYMPHONY,Symphony Ltd,07 Nov 2024,Interim Dividend - Rs. - 2.0000,07 Nov 2024,-,-,07 Nov 2024,07 Nov 2024,-
22963,543232,CAMS,Computer Age Management Services Ltd,08 Nov 2024,Interim Dividend - Rs. - 14.5000,08 Nov 2024,-,-,08 Nov 2024,08 Nov 2024,-
22964,543232,CAMS,Computer Age Management Services Ltd,08 Nov 2024,Special Dividend - Rs. - 10.5000,08 Nov 2024,-,-,08 Nov 2024,08 Nov 2024,-
22965,500096,DABUR,Dabur India Ltd,08 Nov 2024,Interim Dividend - Rs. - 2.7500,08 Nov 2024,-,-,08 Nov 2024,08 Nov 2024,-
22966,526783,DRAGARWQ,Dr Agarwals Eye Hospital Ltd,08 Nov 2024,Interim Dividend - Rs. - 2.5000,08 Nov 2024,-,-,08 Nov 2024,08 Nov 2024,-
22967,532947,IRB,IRB Infrastructure Developers Ltd,08 Nov 2024,Interim Dividend - Rs. - 0.1000,08 Nov 2024,-,-,08 Nov 2024,08 Nov 2024,-
22968,532522,PETRONET,Petronet LNG Ltd,08 Nov 2024,Interim Dividend - Rs. - 7.0000,08 Nov 2024,-,-,08 Nov 2024,08 Nov 2024,-
22969,532955,RECLTD,REC Ltd,08 Nov 2024,Interim Dividend - Rs. - 4.0000,08 Nov 2024,-,-,08 Nov 2024,08 Nov 2024,-
22970,540212,TCIEXP,TCI Express Ltd,08 Nov 2024,Interim Dividend - Rs. - 3.0000,08 Nov 2024,-,-,08 Nov 2024,08 Nov 2024,-
22971,505537,ZEEL,Zee Entertainment Enterprises Ltd,08 Nov 2024,Final Dividend - Rs. - 1.0000,08 Nov 2024,-,-,08 Nov 2024,08 Nov 2024,-
22972,523367,DCMSHRIRAM,DCM Shriram Ltd,11 Nov 2024,Interim Dividend - Rs. - 2.0000,11 Nov 2024,-,-,11 Nov 2024,11 Nov 2024,-
22973,533553,TDPOWERSYS,TD Power Systems Ltd,11 Nov 2024,Interim Dividend - Rs. - 0.6000,11 Nov 2024,-,-,11 Nov 2024,11 Nov 2024,-
22974,533146,DLINKINDIA,D-Link (India) Ltd,12 Nov 2024,Interim Dividend - Rs. - 5.0000,12 Nov 2024,-,-,12 Nov 2024,12 Nov 2024,-
22975,532514,IGL,Indraprastha Gas Ltd,12 Nov 2024,Interim Dividend - Rs. - 5.5000,12 Nov 2024,-,-,12 Nov 2024,12 Nov 2024,-
22976,543257,IRFC,Indian Railway Finance Corporation Ltd,12 Nov 2024,Interim Dividend - Rs. - 0.8000,12 Nov 2024,-,-,12 Nov 2024,12 Nov 2024,-
22977,538730,PDSL,PDS Ltd,12 Nov 2024,Interim Dividend - Rs. - 1.6500,12 Nov 2024,-,-,12 Nov 2024,12 Nov 2024,-
22978,543335,APTUS,Aptus Value Housing Finance India Ltd,14 Nov 2024,Interim Dividend - Rs. - 2.0000,15 Nov 2024,-,-,14 Nov 2024,14 Nov 2024,-
22979,500008,ARE&M,Amara Raja Energy & Mobility Ltd,14 Nov 2024,Interim Dividend - Rs. - 5.3000,14 Nov 2024,-,-,14 Nov 2024,14 Nov 2024,-
22980,532830,ASTRAL,Astral Ltd,14 Nov 2024,Interim Dividend - Rs. - 1.5000,15 Nov 2024,-,-,14 Nov 2024,14 Nov 2024,-
22981,531344,CONCOR,Container Corporation of India Ltd,14 Nov 2024,Interim Dividend - Rs. - 3.2500,15 Nov 2024,-,-,14 Nov 2024,14 Nov 2024,-
22982,543324,GCSL,Gretex Corporate Services Ltd,14 Nov 2024,Interim Dividend - Rs. - 0.3000,15 Nov 2024,-,-,14 Nov 2024,14 Nov 2024,-
22983,533047,IMFA,Indian Metals & Ferro Alloys Ltd,14 Nov 2024,Interim Dividend - Rs. - 10.0000,15 Nov 2024,-,-,14 Nov 2024,14 Nov 2024,-
22984,542830,IRCTC,Indian Railway Catering and Tourism Corporation Ltd,14 Nov 2024,Interim Dividend - Rs. - 4.0000,14 Nov 2024,-,-,14 Nov 2024,14 Nov 2024,-
22985,539686,KPEL,K.P. Energy Ltd,14 Nov 2024,Interim Dividend - Rs. - 0.2000,14 Nov 2024,-,-,14 Nov 2024,14 Nov 2024,-
22986,544150,KPGEL,KP Green Engineering Ltd,14 Nov 2024,Interim Dividend - Rs. - 0.2000,14 Nov 2024,-,-,14 Nov 2024,14 Nov 2024,-
22987,542323,KPIGREEN,KPI Green Energy Ltd,14 Nov 2024,Interim Dividend - Rs. - 0.2000,14 Nov 2024,-,-,14 Nov 2024,14 Nov 2024,-
22988,533106,OIL,Oil India Ltd,14 Nov 2024,Interim Dividend - Rs. - 3.0000,15 Nov 2024,-,-,14 Nov 2024,14 Nov 2024,-
22989,532827,PAGEIND,Page Industries Ltd,14 Nov 2024,Interim Dividend - Rs. - 250.0000,16 Nov 2024,-,-,14 Nov 2024,14 Nov 2024,-
22990,532898,POWERGRID,Power Grid Corporation of India Ltd,14 Nov 2024,Interim Dividend - Rs. - 4.5000,14 Nov 2024,-,-,14 Nov 2024,14 Nov 2024,-
22991,538646,QGO,QGO Finance Ltd,14 Nov 2024,Interim Dividend - Rs. - 0.1500,15 Nov 2024,-,-,14 Nov 2024,14 Nov 2024,-
22992,541556,RITES,RITES Ltd,14 Nov 2024,Interim Dividend - Rs. - 1.7500,15 Nov 2024,-,-,14 Nov 2024,14 Nov 2024,-
22993,543920,CFF,CFF Fluid Control Ltd,18 Nov 2024,Interim Dividend - Rs. - 0.5000,18 Nov 2024,-,-,18 Nov 2024,18 Nov 2024,-
22994,531162,EMAMILTD,Emami Ltd,18 Nov 2024,Interim Dividend - Rs. - 4.0000,18 Nov 2024,-,-,18 Nov 2024,18 Nov 2024,-
22995,531213,MANAPPURAM,Manappuram Finance Ltd,18 Nov 2024,Interim Dividend - Rs. - 1.0000,18 Nov 2024,-,-,18 Nov 2024,18 Nov 2024,-
22996,500403,SUNDRMFAST,Sundram Fasteners Ltd,18 Nov 2024,Interim Dividend - Rs. - 3.0000,18 Nov 2024,-,-,18 Nov 2024,18 Nov 2024,-
22997,530499,AKCAPIT,AK Capital Services Ltd,19 Nov 2024,Interim Dividend - Rs. - 12.0000,20 Nov 2024,-,-,19 Nov 2024,19 Nov 2024,-
22998,500710,AKZOINDIA,Akzo Nobel India Ltd,19 Nov 2024,Interim Dividend - Rs. - 70.0000,20 Nov 2024,-,-,19 Nov 2024,19 Nov 2024,-
22999,500477,ASHOKLEY,Ashok Leyland Ltd,19 Nov 2024,Interim Dividend - Rs. - 2.0000,19 Nov 2024,-,-,19 Nov 2024,19 Nov 2024,-
23000,500820,ASIANPAINT,Asian Paints Ltd,19 Nov 2024,Interim Dividend - Rs. - 4.2500,19 Nov 2024,-,-,19 Nov 2024,19 Nov 2024,-
23001,500085,CHAMBLFERT,Chambal Fertilisers & Chemicals Ltd,19 Nov 2024,Interim Dividend - Rs. - 5.0000,19 Nov 2024,-,-,19 Nov 2024,19 Nov 2024,-
23002,540678,COCHINSHIP,Cochin Shipyard Ltd,19 Nov 2024,Interim Dividend - Rs. - 4.0000,20 Nov 2024,-,-,19 Nov 2024,19 Nov 2024,-
23003,500133,ESABINDIA,Esab India Ltd,19 Nov 2024,Interim Dividend - Rs. - 25.0000,20 Nov 2024,-,-,19 Nov 2024,19 Nov 2024,-
23004,500620,GESHIP,Great Eastern Shipping Company Ltd,19 Nov 2024,Interim Dividend - Rs. - 7.2000,20 Nov 2024,-,-,19 Nov 2024,19 Nov 2024,-
23005,533248,GPPL,Gujarat Pipavav Port Ltd,19 Nov 2024,Interim Dividend - Rs. - 4.0000,19 Nov 2024,-,-,19 Nov 2024,19 Nov 2024,-
23006,500290,MRF,MRF Ltd,19 Nov 2024,Interim Dividend - Rs. - 3.0000,19 Nov 2024,-,-,19 Nov 2024,19 Nov 2024,-
23007,532777,NAUKRI,Info Edge (India) Ltd,19 Nov 2024,Interim Dividend - Rs. - 12.0000,20 Nov 2024,-,-,19 Nov 2024,19 Nov 2024,-
23008,508989,NAVNETEDUL,Navneet Education Ltd,19 Nov 2024,Interim Dividend - Rs. - 1.5000,20 Nov 2024,-,-,19 Nov 2024,19 Nov 2024,-
23009,500312,ONGC,Oil and Natural Gas Corporation Ltd,19 Nov 2024,Interim Dividend - Rs. - 6.0000,20 Nov 2024,-,-,19 Nov 2024,19 Nov 2024,-
23010,500459,PGHH,Procter & Gamble Hygiene and Health Care Ltd,19 Nov 2024,Final Dividend - Rs. - 95.0000,-,20 Nov 2024,26 Nov 2024,19 Nov 2024,19 Nov 2024,-
23011,532934,PPAP,PPAP Automotive Ltd,19 Nov 2024,Interim Dividend - Rs. - 1.0000,20 Nov 2024,-,-,19 Nov 2024,19 Nov 2024,-
23012,523539,PRECWIRE,Precision Wires India Ltd,19 Nov 2024,Interim Dividend - Rs. - 0.3500,20 Nov 2024,-,-,19 Nov 2024,19 Nov 2024,-
23013,532735,RSYSTEMS,R Systems International Ltd,19 Nov 2024,Interim Dividend - Rs. - 6.5000,19 Nov 2024,-,-,19 Nov 2024,19 Nov 2024,-
23014,523025,SAFARI,Safari Industries India Ltd,19 Nov 2024,Interim Dividend - Rs. - 1.5000,19 Nov 2024,-,-,19 Nov 2024,19 Nov 2024,-
23015,590051,SAKSOFT,Saksoft Ltd,19 Nov 2024,Interim Dividend - Rs. - 0.4000,20 Nov 2024,-,-,19 Nov 2024,19 Nov 2024,-
23016,522229,TANAA,Taneja Aerospace & Aviation Ltd,19 Nov 2024,Interim Dividend - Rs. - 1.0000,19 Nov 2024,-,-,19 Nov 2024,19 Nov 2024,-
23017,532410,TRANSCOR,Transcorp International Ltd,19 Nov 2024,Interim Dividend - Rs. - 0.3000,20 Nov 2024,-,-,19 Nov 2024,19 Nov 2024,-
23018,532156,VAIBHAVGBL,Vaibhav Global Ltd,19 Nov 2024,Interim Dividend - Rs. - 1.5000,20 Nov 2024,-,-,19 Nov 2024,19 Nov 2024,-
23019,531717,VIDHIING,Vidhi Specialty Food Ingredients Ltd,19 Nov 2024,Interim Dividend - Rs. - 1.0000,20 Nov 2024,-,-,19 Nov 2024,19 Nov 2024,-
23020,505255,GMMPFAUDLR,GMM Pfaudler Ltd,21 Nov 2024,Interim Dividend - Rs. - 1.0000,21 Nov 2024,-,-,21 Nov 2024,21 Nov 2024,-
23021,590006,AMRUTANJAN,Amrutanjan Health Care Ltd,22 Nov 2024,Interim Dividend - Rs. - 1.0000,22 Nov 2024,-,-,22 Nov 2024,22 Nov 2024,-
23022,541302,DHRUV,Dhruv Consultancy Services Ltd,22 Nov 2024,Interim Dividend - Rs. - 0.1000,22 Nov 2024,-,-,22 Nov 2024,22 Nov 2024,-
23023,531599,FDC,FDC Ltd,22 Nov 2024,Interim Dividend - Rs. - 5.0000,22 Nov 2024,-,-,22 Nov 2024,22 Nov 2024,-
23024,523371,MAWANASUG,Mawana Sugars Ltd,22 Nov 2024,Interim Dividend - Rs. - 3.0000,23 Nov 2024,-,-,22 Nov 2024,22 Nov 2024,-
23025,542597,MSTCLTD,MSTC Ltd,22 Nov 2024,Interim Dividend - Rs. - 4.0000,22 Nov 2024,-,-,22 Nov 2024,22 Nov 2024,-
23026,530129,NILE,Nile Ltd,22 Nov 2024,Interim Dividend - Rs. - 4.0000,22 Nov 2024,-,-,22 Nov 2024,22 Nov 2024,-
23027,544235,ORIENTTECH,Orient Technologies Ltd,22 Nov 2024,Interim Dividend - Rs. - 1.8000,22 Nov 2024,-,-,22 Nov 2024,22 Nov 2024,-
23028,524820,PANAMAPET,Panama Petrochem Ltd,22 Nov 2024,Interim Dividend - Rs. - 2.0000,22 Nov 2024,-,-,22 Nov 2024,22 Nov 2024,-
23029,530331,PREMCO,Premco Global Ltd,22 Nov 2024,Special Dividend - Rs. - 39.0000,22 Nov 2024,-,-,22 Nov 2024,22 Nov 2024,-
23030,539201,SATIA,Satia Industries Ltd,22 Nov 2024,Interim Dividend - Rs. - 0.1000,23 Nov 2024,-,-,22 Nov 2024,22 Nov 2024,-
